CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,113,4,282,364,52,45,56,26,74,483,24,25,12,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1446,0,117,1563,2326
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,114,3,130,195,50,16,53,20,9,190,11,6,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,685,1,62,748,1659
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,115,2,63,77,20,14,11,11,14,207,10,7,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,434,0,32,466,1414
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,116,2,81,98,21,29,24,10,17,204,6,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,505,0,58,563,862
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,117,3,142,263,60,73,27,22,31,579,50,29,2,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1280,0,111,1391,2197
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,118,3,87,198,40,71,36,15,64,163,17,24,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,715,0,50,765,1686
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,119,3,168,256,66,68,25,11,82,276,113,27,4,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1098,0,35,1133,1684
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,120,11,488,697,158,189,115,64,187,1652,108,262,5,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3931,3,139,4073,7713
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,121,5,366,498,310,148,53,56,89,760,52,101,11,6,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,2452,1,87,2540,3646
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,122,4,186,376,63,88,64,22,66,544,45,44,3,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,1505,1,84,1590,2396
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,123,4,336,523,111,96,57,41,171,444,42,66,8,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1897,1,82,1980,2929
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,124,3,161,336,84,85,47,21,133,400,34,78,6,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1386,2,70,1458,2180
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,125,5,271,481,112,87,74,33,132,640,54,131,4,7,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,2031,0,116,2147,3156
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,126,4,143,147,140,116,28,21,64,186,26,25,13,5,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,915,0,70,985,2815
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,127,2,55,80,21,65,6,8,20,137,5,29,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,426,0,24,450,1349
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,128,5,308,336,143,190,34,46,74,711,57,59,13,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1976,0,125,2101,3130
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,129,3,173,224,143,104,24,36,38,312,22,26,9,5,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,1119,0,66,1185,1719
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,130,3,175,418,50,34,28,87,37,306,23,53,6,4,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,1223,0,60,1283,1911
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,131,3,150,414,65,58,20,59,37,352,23,27,4,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,1213,1,43,1257,1774
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,132,5,307,308,79,59,110,28,45,413,45,75,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1473,0,85,1558,2420
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,133,4,333,407,123,66,144,30,70,422,43,56,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1697,0,68,1765,2673
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,134,3,100,313,68,60,24,31,41,381,24,15,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1061,0,84,1145,1758
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,135,2,40,129,13,13,21,9,5,79,1,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,313,0,31,344,1303
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,136,2,60,150,10,16,5,7,5,276,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,530,0,25,555,1386
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,137,3,98,293,52,95,30,21,13,444,7,7,2,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1066,0,64,1130,1599
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,138,7,235,568,83,175,85,21,70,839,48,28,12,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,2167,0,92,2259,4303
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,139,3,141,321,46,63,47,39,116,397,17,11,5,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1206,0,81,1287,1972
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,140,4,204,856,65,85,56,35,74,463,31,44,2,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1916,1,83,2000,2642
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,141,4,180,677,58,70,32,27,42,437,18,24,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1573,1,47,1621,2254
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,142,1,42,99,16,13,7,3,17,89,8,4,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,299,1,13,313,413
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,143,2,119,294,61,64,32,20,78,307,20,11,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1010,0,61,1071,1473
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,144,4,211,506,106,71,58,34,147,673,37,36,3,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1885,0,86,1971,2863
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,145,3,156,286,47,34,27,22,44,436,13,10,2,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1081,0,81,1162,1660
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,146,2,101,280,20,38,23,18,36,350,7,1,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,878,0,62,940,1339
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,147,2,80,290,15,15,15,15,11,229,8,11,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,697,0,57,754,1147
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,687
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,149,2,117,160,19,79,17,16,9,181,8,70,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,677,0,37,714,1015
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,150,2,130,221,26,136,17,16,43,155,20,32,5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,802,0,53,855,1172
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,6,ALMOLOYA DEL RIO,151,3,200,256,217,18,267,7,52,285,36,5,6,6,1,0,7,0,0,2,,,,,,,,,,,,,,,,,,,1365,1,45,1411,1886
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,6,ALMOLOYA DEL RIO,152,2,153,221,138,48,180,28,53,184,11,6,2,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,1027,24,28,1079,1155
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,6,ALMOLOYA DEL RIO,153,3,180,290,242,31,336,11,39,366,29,16,4,3,0,1,5,3,1,5,,,,,,,,,,,,,,,,,,,1562,2,55,1619,2150
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,6,ALMOLOYA DEL RIO,154,3,164,269,165,26,300,9,53,347,27,9,3,5,0,0,1,1,1,3,,,,,,,,,,,,,,,,,,,1383,0,41,1424,1858
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,6,ALMOLOYA DEL RIO,155,2,138,218,174,24,213,9,10,226,29,7,4,9,0,0,7,3,1,2,,,,,,,,,,,,,,,,,,,1074,3,33,1110,1415
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,156,2,10,302,7,19,11,2,70,178,5,232,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,838,1,22,861,1070
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,157,2,10,266,11,39,22,7,11,245,13,67,0,0,0,0,4,5,1,4,,,,,,,,,,,,,,,,,,,705,0,19,724,945
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,158,2,11,324,12,66,31,3,13,196,8,50,0,0,0,0,6,1,0,0,,,,,,,,,,,,,,,,,,,721,0,26,747,1001
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,159,1,6,247,4,18,20,1,13,77,4,135,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,526,0,16,542,693
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,160,5,19,371,39,133,102,15,173,573,29,362,1,1,0,0,5,2,1,0,,,,,,,,,,,,,,,,,,,1826,0,58,1884,2625
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,161,3,10,415,10,75,59,2,85,505,21,425,0,0,0,0,36,4,1,3,,,,,,,,,,,,,,,,,,,1651,1,83,1735,2129
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,162,3,10,246,13,34,31,4,84,311,7,549,0,0,0,0,4,1,2,0,,,,,,,,,,,,,,,,,,,1296,0,41,1337,1814
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,163,4,43,550,43,86,86,10,92,608,16,557,4,3,0,0,9,7,2,5,,,,,,,,,,,,,,,,,,,2121,0,90,2211,2927
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,164,3,22,450,16,99,89,9,64,504,110,226,1,2,0,0,9,11,0,2,,,,,,,,,,,,,,,,,,,1614,0,52,1666,2104
,15,MEXICO,10,VALLE DE BRAVO,7,AMANALCO,165,4,24,320,24,99,97,12,58,607,16,382,0,0,0,0,10,1,0,0,,,,,,,,,,,,,,,,,,,1650,2,32,1684,2283
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,166,4,18,588,586,20,4,9,,215,11,,1,5,0,0,3,1,0,1,,,,,,,,,,,,,,,,,,,1462,0,72,1534,1837
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,167,3,12,465,549,16,6,10,,168,11,,3,5,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,1248,0,56,1304,1649
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,168,1,4,103,107,3,1,1,,15,6,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,240,0,11,251,334
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,169,1,2,128,121,0,1,2,,21,3,,1,4,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,286,9,0,295,407
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,170,2,9,308,301,7,1,4,,90,3,,1,4,0,2,2,0,0,1,,,,,,,,,,,,,,,,,,,733,0,36,769,1024
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,171,4,32,534,501,29,4,11,,271,67,,3,7,1,1,1,2,0,1,,,,,,,,,,,,,,,,,,,1465,0,48,1513,2031
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,172,1,3,106,92,5,0,0,,41,1,,1,1,0,1,2,0,1,0,,,,,,,,,,,,,,,,,,,254,0,10,264,336
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,173,2,15,183,222,3,1,4,,50,2,,0,7,1,3,0,1,0,0,,,,,,,,,,,,,,,,,,,492,0,34,526,808
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,174,1,2,73,130,4,0,2,,17,12,,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,242,0,13,255,384
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,175,3,14,185,841,12,3,15,,156,11,,4,3,1,4,2,1,0,3,,,,,,,,,,,,,,,,,,,1255,0,67,1322,1937
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,176,2,8,207,541,5,1,8,,123,17,,3,2,0,8,3,1,2,0,,,,,,,,,,,,,,,,,,,929,0,37,966,1446
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,177,1,2,16,46,2,0,0,,5,2,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,74,0,0,74,115
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,178,1,3,129,139,5,0,3,,48,1,,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,331,0,5,336,394
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,179,1,8,109,87,4,1,0,,66,1,,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,282,0,3,285,368
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,180,2,11,395,165,22,0,7,,197,7,,0,2,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,,810,0,30,840,1036
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,181,1,5,46,244,3,6,5,,74,4,,3,0,0,2,3,0,0,0,,,,,,,,,,,,,,,,,,,395,0,29,424,624
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,182,1,2,16,168,2,1,1,,26,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,216,0,10,226,302
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,183,1,6,205,168,4,3,4,,28,24,,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,444,0,17,461,544
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,184,3,8,314,465,8,2,2,,71,2,,5,9,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,889,1,59,949,1241
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,185,1,21,25,57,0,0,0,,31,0,,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,136,0,1,137,198
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,186,1,2,211,234,6,2,4,,89,15,,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,566,0,14,580,708
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,187,1,4,242,211,4,1,3,,40,1,,0,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,509,0,0,509,642
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,188,2,2,71,40,0,1,0,,7,0,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,122,0,3,125,179
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,189,1,2,90,130,0,0,1,,37,4,,0,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,267,0,14,281,417
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,190,2,4,235,192,4,2,1,,80,3,,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,524,0,34,558,766
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,191,1,2,68,166,2,0,2,,29,0,,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,271,0,10,281,426
,15,MEXICO,9,TEJUPILCO DE HIDALGO,8,AMATEPEC,192,2,1,21,240,1,2,1,,15,1,,3,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,288,0,12,300,425
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,193,2,22,201,86,9,304,8,13,130,10,119,0,1,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,907,0,13,920,1245
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,194,3,18,249,121,9,429,19,16,220,14,182,3,1,0,1,6,0,1,0,,,,,,,,,,,,,,,,,,,1289,1,27,1317,1920
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,195,3,18,200,94,9,381,16,24,200,11,160,2,0,0,0,5,1,1,1,,,,,,,,,,,,,,,,,,,1123,1,36,1160,1690
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,196,2,24,183,65,5,332,14,15,146,11,124,4,0,0,0,3,0,0,2,,,,,,,,,,,,,,,,,,,928,1,21,950,1296
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,197,2,9,222,35,7,199,5,10,98,7,95,2,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,691,0,10,701,950
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,198,2,12,174,34,2,203,6,9,98,9,103,4,0,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,658,0,21,679,909
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,199,1,18,145,16,6,156,5,11,45,7,80,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,489,0,13,502,673
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,200,3,13,136,30,2,225,10,11,51,5,83,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,569,1,13,583,754
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,201,3,8,177,121,8,325,10,15,112,7,250,1,0,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,1039,1,35,1075,1503
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,202,3,23,266,104,23,386,17,12,325,18,198,1,0,0,1,10,2,0,5,,,,,,,,,,,,,,,,,,,1391,0,34,1425,2088
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,203,2,10,115,64,4,236,11,9,140,2,95,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,690,1,20,711,969
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,204,2,10,115,78,13,263,9,20,165,5,97,4,0,0,0,7,2,0,2,,,,,,,,,,,,,,,,,,,790,1,15,806,1089
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,205,2,18,188,53,5,269,7,10,77,6,134,3,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,773,0,24,797,1042
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,206,2,20,154,31,6,338,14,25,160,19,126,2,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,898,2,31,931,1247
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,207,3,26,288,87,19,537,19,27,316,16,198,2,1,0,0,5,2,2,1,,,,,,,,,,,,,,,,,,,1546,0,47,1593,2248
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,208,3,17,252,82,13,456,14,14,255,11,133,0,1,0,2,4,0,0,3,,,,,,,,,,,,,,,,,,,1257,0,40,1297,1734
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,209,3,28,193,111,14,448,24,16,243,16,185,15,3,0,6,1,0,0,0,,,,,,,,,,,,,,,,,,,1303,1,34,1338,1929
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,210,3,23,232,103,27,511,17,19,283,19,180,4,1,0,1,4,1,1,6,,,,,,,,,,,,,,,,,,,1432,0,47,1479,1992
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,211,3,20,178,83,17,493,7,15,245,9,158,2,1,0,0,6,7,0,1,,,,,,,,,,,,,,,,,,,1242,1,32,1275,1724
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,212,5,34,258,261,25,627,27,24,386,20,182,7,2,0,1,8,2,1,9,,,,,,,,,,,,,,,,,,,1874,0,62,1936,2625
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,213,3,23,209,143,27,345,18,10,319,22,128,6,1,1,2,14,7,2,6,,,,,,,,,,,,,,,,,,,1283,1,47,1331,1846
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,214,2,19,175,133,13,264,12,11,202,7,59,1,0,1,2,9,2,0,2,,,,,,,,,,,,,,,,,,,912,0,30,942,1407
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,215,3,24,191,199,20,427,69,10,397,19,153,0,0,1,3,5,5,2,3,,,,,,,,,,,,,,,,,,,1528,0,42,1570,2213
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,216,2,44,213,91,7,320,17,8,192,12,127,0,0,0,0,6,0,0,3,,,,,,,,,,,,,,,,,,,1040,0,26,1066,1470
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,217,3,20,353,157,17,261,33,18,243,13,181,6,3,0,2,3,2,0,4,,,,,,,,,,,,,,,,,,,1316,0,40,1356,1756
,15,MEXICO,28,AMECAMECA DE JUAREZ,9,AMECAMECA,218,3,36,285,239,27,219,30,38,292,19,149,10,1,0,0,8,0,1,6,,,,,,,,,,,,,,,,,,,1360,0,41,1401,1945
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,219,3,420,144,3,3,0,196,60,80,1,1,,,,,2,0,0,0,295,,,,,,,,,,,,,,,,,,1205,0,27,1232,1773
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,220,4,670,233,9,10,0,428,75,108,14,2,,,,,0,0,0,0,469,,,,,,,,,,,,,,,,,,2018,0,28,2046,2845
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,221,4,536,125,9,7,0,429,43,57,9,10,,,,,0,0,0,0,443,,,,,,,,,,,,,,,,,,1668,0,32,1700,2327
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,222,3,544,190,5,7,0,280,82,60,10,2,,,,,2,0,0,0,330,,,,,,,,,,,,,,,,,,1512,1,36,1549,2133
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,223,3,371,153,4,4,0,435,70,68,9,9,,,,,3,0,0,0,255,,,,,,,,,,,,,,,,,,1381,0,30,1411,2081
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,224,4,495,273,4,9,0,361,120,119,9,3,,,,,2,0,0,2,303,,,,,,,,,,,,,,,,,,1700,0,51,1751,2431
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,225,2,209,88,3,9,0,123,37,16,6,0,,,,,0,0,0,0,103,,,,,,,,,,,,,,,,,,594,0,16,610,921
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,226,2,292,147,2,7,0,138,131,30,9,4,,,,,0,1,0,0,105,,,,,,,,,,,,,,,,,,866,0,30,896,1369
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,227,2,329,114,2,6,0,140,42,51,6,2,,,,,2,1,0,1,138,,,,,,,,,,,,,,,,,,834,1,27,862,1257
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,228,1,35,39,2,2,0,15,23,6,1,0,,,,,0,0,0,0,12,,,,,,,,,,,,,,,,,,135,0,2,137,154
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,229,1,17,48,1,3,0,70,9,8,1,1,,,,,0,0,0,0,15,,,,,,,,,,,,,,,,,,173,0,6,179,241
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,230,2,185,97,5,2,0,162,45,28,3,2,,,,,1,0,0,1,88,,,,,,,,,,,,,,,,,,619,0,8,627,883
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,231,3,307,222,9,13,0,265,31,80,12,2,,,,,2,0,0,0,175,,,,,,,,,,,,,,,,,,1118,0,35,1153,1600
,15,MEXICO,20,ZUMPANGO DE OCAMPO,10,APAXCO,232,2,278,193,7,7,0,183,65,62,2,2,,,,,2,2,0,0,214,,,,,,,,,,,,,,,,,,1017,1,33,1051,1499
,15,MEXICO,23,TEXCOCO DE MORA,11,ATENCO,233,5,30,452,29,181,17,15,71,1001,92,5,0,0,1,0,,,,,,586,,,,,,,,,,,,,,,,,2480,2,57,2539,3388
,15,MEXICO,23,TEXCOCO DE MORA,11,ATENCO,234,3,36,300,17,152,13,6,45,663,64,37,0,0,0,0,,,,,,268,,,,,,,,,,,,,,,,,1601,0,55,1656,2160
,15,MEXICO,23,TEXCOCO DE MORA,11,ATENCO,235,5,45,414,20,226,13,14,85,991,75,21,2,0,0,0,,,,,,397,,,,,,,,,,,,,,,,,2303,0,71,2374,3212
,15,MEXICO,23,TEXCOCO DE MORA,11,ATENCO,236,4,26,390,15,128,7,11,45,880,35,9,1,0,0,0,,,,,,384,,,,,,,,,,,,,,,,,1931,0,38,1969,2621
