CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,17,B,41,51,16,0,1,87,2,1,0,0,2,1,0,6,0,0,1,0,0,0,3,0,0,0,0,0,,,,0,212,2,214,440,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,17,C01,30,58,22,0,3,73,1,2,0,3,1,0,0,1,0,0,1,0,0,0,8,1,0,0,0,0,,,,0,204,7,211,440,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,17,S01,10,9,2,0,1,14,0,1,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,45,0,45,784,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,18,B,35,92,42,5,4,132,8,4,1,0,5,1,1,11,3,1,0,0,0,0,3,0,0,0,0,0,,,,0,348,6,354,609,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,18,C01,24,105,42,1,5,139,2,5,2,0,15,0,0,10,1,0,0,0,0,0,2,0,0,2,1,0,,,,0,356,6,362,609,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,18,C02,40,110,42,1,1,105,2,4,2,0,5,1,0,8,1,0,0,0,0,0,3,0,0,0,0,0,,,,0,325,8,333,609,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,B,33,96,73,2,5,0,2,2,1,3,12,0,0,13,1,0,1,0,0,0,9,0,0,0,0,0,,,,0,253,13,266,732,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C01,31,99,77,3,5,159,1,8,3,0,14,1,0,12,1,0,0,0,0,0,4,0,0,0,0,0,,,,0,418,8,426,732,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C02,41,115,60,1,3,134,2,1,1,0,21,0,0,11,3,0,0,0,0,0,9,0,0,0,0,0,,,,0,402,4,406,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C03,36,93,73,3,7,129,3,6,1,1,14,0,0,16,2,0,0,0,0,0,3,0,0,0,0,0,,,,0,387,3,390,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C04,50,103,76,2,2,157,1,5,1,1,17,0,2,10,3,0,0,0,0,0,3,0,0,0,0,0,,,,0,433,7,440,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C05,45,91,73,4,4,152,5,2,1,0,10,0,0,12,1,0,0,0,0,0,3,0,0,0,0,0,,,,0,403,11,414,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C06,33,84,82,2,8,163,8,6,2,2,17,0,1,12,1,1,0,0,0,0,6,0,0,0,0,0,,,,0,428,0,428,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C07,47,87,72,2,2,140,1,4,0,0,15,1,0,16,3,0,0,0,0,0,4,0,0,0,0,0,,,,0,394,6,400,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C08,30,95,65,3,6,156,3,5,0,2,15,2,0,1,0,1,0,0,0,0,4,0,0,0,0,0,,,,0,388,11,399,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C09,33,102,61,4,0,166,2,4,1,0,14,1,1,9,0,0,0,0,0,0,5,0,0,0,0,0,,,,0,403,1,404,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C10,27,87,81,6,2,167,2,2,2,1,21,1,0,7,3,0,0,0,0,0,3,0,0,0,0,0,,,,0,412,1,413,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C11,42,44,66,2,4,166,3,6,0,1,13,0,0,13,2,0,0,0,0,0,3,0,0,0,0,0,,,,0,365,8,373,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C12,36,99,74,4,4,144,3,1,0,0,18,0,0,12,2,0,0,1,0,0,2,0,0,0,0,0,,,,0,400,5,405,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,19,C13,40,82,69,0,5,147,1,1,0,0,17,0,0,18,3,0,0,0,0,0,2,0,0,0,0,0,,,,0,385,11,396,731,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,20,B,37,57,35,0,1,95,2,3,0,1,13,2,0,5,1,0,1,0,0,0,7,0,0,0,0,0,,,,0,260,9,269,497,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,20,C01,29,65,37,4,2,84,1,5,0,0,13,2,0,7,2,0,1,0,0,0,3,0,0,0,0,0,,,,0,255,4,259,497,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,21,B,30,74,32,2,4,113,2,3,3,0,5,1,0,9,0,0,0,0,0,0,4,0,0,0,0,0,,,,0,282,7,289,569,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,21,C01,29,77,26,1,3,122,1,1,0,1,5,1,1,3,6,0,0,0,0,0,4,0,0,0,0,0,,,,0,281,10,291,568,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,22,B,17,56,23,1,1,88,1,3,0,0,9,1,0,9,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,211,6,217,422,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,22,C01,21,55,28,2,1,85,0,3,0,0,8,2,0,9,3,0,0,0,0,0,1,0,0,0,0,0,,,,0,218,6,224,421,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,23,B,42,89,31,3,4,81,3,6,0,0,5,3,0,15,3,0,0,0,0,0,2,0,0,0,0,0,,,,0,287,4,291,579,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,24,B,57,93,36,1,2,96,2,5,2,0,6,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,311,7,318,643,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,25,B,57,91,32,2,0,120,8,0,0,0,6,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,331,9,340,647,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,25,C01,54,73,38,2,3,132,5,5,1,0,6,0,0,1,4,1,1,1,0,0,6,0,0,0,0,0,,,,0,333,4,337,647,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,25,S01,4,7,1,0,1,8,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,29,6,35,784,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,26,B,65,104,48,4,3,198,5,11,0,5,8,5,0,12,1,1,1,0,0,0,4,0,0,0,0,0,,,,0,475,8,483,773,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,27,B,28,50,31,1,2,91,1,1,3,0,7,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,,,,0,225,5,230,454,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,27,C01,23,60,36,1,1,83,4,1,3,0,2,1,0,6,0,0,1,0,0,0,3,0,0,0,0,0,,,,0,225,8,233,454,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,28,B,32,98,67,1,3,145,0,0,2,0,26,1,1,11,2,1,0,0,0,0,5,0,0,0,0,0,,,,0,395,7,402,704,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,28,C01,30,110,79,4,5,127,1,3,2,2,24,1,0,9,0,0,0,0,0,0,8,0,0,0,0,0,,,,0,405,10,415,704,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,29,B,33,72,42,2,5,94,3,1,4,0,16,2,1,13,0,0,0,0,0,0,4,0,0,0,0,0,,,,0,292,10,302,599,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,29,C01,32,87,58,3,4,110,1,3,0,0,8,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,314,5,319,599,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,29,C02,32,69,29,1,3,119,1,5,2,1,10,0,2,8,1,0,0,0,0,0,4,0,0,0,0,0,,,,0,287,13,300,598,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,30,B,53,96,31,2,1,147,8,7,1,0,10,0,0,10,5,0,0,0,0,0,1,0,0,0,0,0,,,,0,372,1,373,671,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,30,C01,55,84,41,0,1,143,8,9,3,1,8,1,0,10,1,3,0,0,0,0,1,0,0,0,0,0,,,,0,369,2,371,670,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,B,47,90,57,2,4,165,4,9,2,0,13,0,1,11,3,5,0,0,0,0,0,0,0,0,0,0,,,,0,413,4,417,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C01,39,88,59,2,2,166,1,6,2,0,8,0,0,12,6,0,0,0,0,0,4,0,0,0,0,0,,,,0,395,6,401,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C02,33,83,70,1,9,158,4,10,3,0,5,1,1,12,5,0,0,0,0,0,2,0,0,0,0,0,,,,0,397,9,406,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C03,39,86,80,5,2,163,4,8,1,1,10,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,,,,0,410,11,421,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C04,32,94,55,0,2,177,5,3,1,0,9,1,1,11,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,394,9,403,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C05,37,107,64,1,8,153,1,10,2,0,16,0,0,16,3,1,1,1,0,0,2,0,0,0,0,0,,,,0,423,12,435,737,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C06,35,101,62,2,4,166,5,14,1,0,14,1,0,11,6,0,1,0,0,0,3,0,0,0,0,0,,,,0,426,9,435,736,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C07,25,97,55,3,4,165,4,2,0,0,18,2,1,13,2,0,0,0,0,0,1,0,0,0,0,0,,,,0,392,0,392,736,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,31,C08,34,77,64,3,3,148,3,15,2,0,9,0,0,11,3,0,0,0,0,0,6,0,0,0,0,0,,,,1,378,5,384,736,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,32,B,17,78,36,0,4,67,3,4,1,1,21,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,238,1,239,449,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,32,C01,22,79,19,1,4,54,1,2,2,0,21,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,213,6,219,448,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,B,34,108,61,2,5,131,1,3,1,2,14,1,1,15,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,381,8,389,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C01,33,91,74,3,4,108,3,6,2,0,17,1,0,8,2,0,1,0,0,0,1,0,0,0,0,0,,,,0,354,5,359,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C02,0,84,64,3,1,26,4,4,0,0,12,0,0,9,5,0,0,0,0,0,7,0,0,0,0,0,,,,0,219,7,226,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C03,35,81,76,1,3,137,4,2,0,0,23,0,0,18,2,0,0,0,0,0,4,0,0,0,0,0,,,,0,386,6,392,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C04,21,81,72,4,5,147,1,1,1,0,22,0,1,21,3,0,0,0,0,0,3,0,0,0,0,0,,,,0,383,7,390,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C05,30,95,70,1,5,126,5,1,1,0,16,0,0,15,1,6,0,0,0,0,0,0,0,0,0,0,,,,0,372,1,373,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,1,ACUÑA,2,ACUÑA,33,C06,34,91,87,2,4,130,3,6,1,0,12,0,0,14,3,1,0,0,0,0,5,0,0,0,0,0,,,,1,393,3,397,715,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
