CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,774,2,251,265,13,9,22,0,7,27,13,1,12,1,1,97,13,0,0,0,0,0,0,0,0,0,0,0,,27,,0,759,28,787,1239
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,775,2,258,231,12,5,7,3,1,15,9,1,3,0,2,111,5,0,0,0,0,0,0,0,0,0,0,0,,15,,0,678,11,689,1118
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,776,2,417,225,17,9,15,0,10,37,4,1,25,0,2,129,6,0,0,0,0,0,0,0,0,0,0,0,,20,,0,917,16,933,1417
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,18,1734,2202,79,160,123,17,28,120,39,6,385,19,95,788,77,0,0,0,0,0,2,0,0,0,0,0,,72,,11,5946,473,6430,13662
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,778,2,384,227,19,7,15,5,5,21,9,3,14,2,3,124,7,0,0,0,0,0,0,0,0,0,0,0,,10,,0,855,23,878,1331
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,779,2,360,200,19,9,16,3,9,30,11,1,15,0,6,109,4,0,0,0,0,0,0,0,0,0,0,0,,26,,1,818,21,840,1320
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,780,2,278,199,17,14,9,2,3,16,5,6,11,2,1,96,8,0,0,0,0,0,0,0,0,0,0,0,,17,,2,684,18,704,1112
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,800,3,557,306,20,12,25,5,5,59,12,3,39,2,11,172,21,0,0,1,0,0,0,0,0,0,0,0,,34,,1,1284,25,1310,2003
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,801,2,432,237,9,11,18,3,8,50,9,3,10,2,5,123,9,1,0,0,0,0,0,0,0,0,0,0,,21,,0,951,21,972,1431
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,802,1,110,137,8,6,12,0,1,9,1,0,11,0,2,41,2,1,0,0,0,0,0,0,0,0,0,0,,5,,1,346,6,353,569
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,803,2,138,261,10,10,11,3,3,6,4,0,26,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,,0,,0,536,8,544,865
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,804,2,143,296,6,10,15,2,4,6,3,5,19,0,6,82,8,0,0,0,0,0,0,0,0,0,0,0,,9,,1,614,4,619,976
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,805,3,442,379,11,16,21,27,13,45,15,1,29,2,3,227,20,0,0,0,0,0,0,0,0,0,0,0,,26,,0,1277,33,1310,1741
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,829,3,248,441,17,12,33,6,9,23,6,3,30,1,3,115,20,0,0,0,0,0,0,0,0,0,0,0,,21,,0,988,16,1004,1780
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,831,3,368,446,25,19,34,1,76,28,10,1,35,3,8,164,40,0,0,0,0,0,0,0,0,0,0,0,,98,,0,1356,17,1373,2275
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,868,7,855,1034,56,43,86,12,30,75,11,3,102,9,15,450,51,2,0,0,0,0,0,1,0,0,0,0,,64,,0,2899,70,2969,5251
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,869,13,1048,2166,71,192,129,13,30,145,28,8,244,13,32,661,67,1,0,0,0,0,0,1,1,0,0,0,,78,,2,4928,142,5072,9730
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1611,2,172,197,10,19,20,1,7,22,3,1,15,1,2,73,8,0,0,0,0,0,0,0,0,0,0,0,,14,,2,565,14,581,1199
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1612,1,71,77,4,3,8,0,1,9,1,1,14,0,3,21,7,0,0,1,0,0,0,0,2,0,0,0,,5,,0,228,5,233,436
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1613,1,73,139,9,5,9,1,1,10,9,2,9,2,2,54,7,0,0,0,0,0,0,0,0,0,0,0,,0,,4,332,11,347,676
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1614,1,114,83,9,4,5,1,2,13,0,0,9,0,1,63,9,0,0,0,0,0,0,0,0,0,0,0,,7,,0,320,8,328,668
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1615,1,78,154,8,6,9,0,0,11,3,1,10,0,11,44,12,0,0,0,0,0,0,0,0,0,0,0,,7,,0,354,8,362,631
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1616,1,76,92,7,8,9,0,1,5,2,1,12,0,1,50,8,0,0,0,0,0,1,0,0,0,0,0,,6,,0,279,10,289,574
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1617,1,43,56,2,4,3,0,4,3,0,1,13,0,1,13,4,0,0,0,0,0,0,0,0,0,0,0,,6,,0,153,4,157,348
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1618,1,79,125,7,11,8,2,3,9,0,3,17,0,2,45,4,0,0,0,0,0,1,0,0,0,0,0,,11,,0,327,12,339,604
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1619,2,119,147,4,13,13,0,4,5,1,1,9,1,0,58,10,3,0,0,0,0,0,0,0,0,0,0,,9,,0,397,14,411,901
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1620,1,56,125,7,7,4,0,2,5,5,0,21,1,1,50,7,0,0,0,0,0,0,0,0,0,0,0,,5,,0,296,11,307,598
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1621,1,75,164,2,7,13,1,2,3,3,2,8,2,2,71,5,0,0,0,0,0,0,0,0,0,0,0,,6,,0,366,12,378,753
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1622,2,108,209,9,7,11,0,6,18,12,0,10,2,2,99,9,0,0,0,0,0,0,0,1,0,0,0,,13,,0,516,17,533,1050
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1623,2,206,129,11,7,15,4,8,12,4,1,9,2,3,105,11,0,0,0,0,0,0,0,0,0,0,0,,17,,2,544,5,551,1012
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1624,1,65,104,7,2,6,1,3,4,2,0,11,0,0,44,12,0,0,0,0,0,0,0,0,0,0,0,,7,,2,268,6,276,532
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1625,2,149,140,6,4,18,0,1,7,2,0,30,2,3,67,9,1,0,0,0,0,0,0,1,0,0,0,,10,,0,450,7,457,1028
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1626,2,115,167,5,12,10,1,4,10,9,1,30,2,2,90,7,1,0,0,0,0,0,0,0,0,0,0,,6,,0,472,13,485,1131
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1627,1,31,88,2,3,5,0,1,3,2,0,8,0,5,23,4,1,1,0,0,0,0,0,0,0,0,0,,4,,1,181,4,186,456
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1628,1,35,98,5,3,2,0,1,4,2,0,7,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,,1,,0,190,2,192,393
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1629,1,81,142,7,13,20,0,5,12,1,2,18,2,6,49,4,0,0,0,0,0,0,0,0,0,0,0,,3,,0,365,8,373,748
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1630,2,140,177,12,7,9,1,4,7,3,6,8,0,3,55,11,0,0,0,0,0,0,1,0,0,0,0,,12,,1,456,8,465,1027
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1631,1,68,69,5,7,5,1,1,3,1,0,15,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,,1,,0,213,7,220,507
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1632,1,82,73,3,8,5,4,1,9,1,0,4,1,0,36,3,0,0,0,0,0,0,0,0,0,0,0,,8,,0,238,1,239,510
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1633,2,73,156,7,4,13,1,4,8,6,1,12,0,7,45,3,0,0,0,0,0,0,0,0,0,0,0,,7,,0,347,6,353,995
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1634,2,87,155,7,6,8,0,1,5,3,1,23,0,1,40,8,0,0,0,0,0,1,0,0,0,0,0,,11,,0,357,11,368,885
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1635,2,94,188,10,10,8,3,1,9,3,1,17,3,1,57,14,0,0,0,0,0,0,0,0,0,0,0,,8,,0,427,12,439,1012
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1636,5,239,308,10,22,32,2,13,7,6,0,92,6,13,153,14,0,0,0,0,0,0,0,0,0,0,0,,16,,0,933,9,942,3304
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1637,2,82,171,3,3,8,0,3,11,2,1,9,1,6,62,6,1,1,0,0,0,0,0,0,0,0,0,,6,,0,376,17,393,926
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1638,1,48,136,2,4,2,0,1,9,6,0,14,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,,2,,0,269,99,368,581
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1639,2,77,156,6,14,5,0,3,4,1,1,19,1,5,44,11,0,0,0,0,0,0,0,0,0,0,0,,8,,0,355,6,361,860
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1640,1,48,100,1,1,3,0,0,0,3,1,6,0,1,30,6,0,0,0,0,0,0,0,0,0,0,0,,4,,1,204,8,213,665
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,1641,2,68,138,3,9,7,0,4,11,3,2,14,1,3,40,3,0,0,0,0,0,0,0,0,0,0,0,,4,,0,310,7,317,894
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,781,2,411,113,10,1,23,5,8,19,4,0,13,0,2,76,12,0,0,0,0,0,0,0,0,0,0,0,,,,1,697,14,712,1072
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,782,2,284,138,7,3,18,2,5,24,3,1,5,2,1,57,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,555,13,568,834
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,783,2,335,185,8,4,22,2,10,18,4,1,20,5,2,69,14,0,0,0,0,0,0,0,0,0,0,0,,,,1,699,22,722,1072
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,784,1,322,73,10,3,19,1,5,8,5,0,9,0,1,44,5,1,0,0,0,0,0,0,0,0,0,0,,,,0,506,10,516,750
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,798,2,323,113,6,2,24,1,15,8,4,1,9,3,1,46,7,0,0,0,0,0,0,0,0,0,0,0,,,,0,563,14,577,881
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,799,1,214,118,7,6,16,2,7,10,3,2,10,0,2,56,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,456,14,470,726
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,806,1,167,108,0,4,8,2,4,3,2,0,5,1,0,37,4,1,1,0,0,0,0,0,0,0,0,0,,,,0,347,17,364,594
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,807,2,237,163,15,11,21,2,1,9,1,2,14,1,3,101,5,0,0,0,0,0,0,1,0,0,0,0,,,,0,587,20,607,1094
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,808,2,229,150,7,10,18,4,7,6,2,4,9,0,1,63,10,0,1,0,0,0,1,0,0,0,0,0,,,,1,522,9,532,863
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,809,1,134,116,6,6,24,2,5,8,3,0,10,1,1,45,10,1,0,0,0,0,0,0,0,0,0,0,,,,0,372,14,386,667
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,810,1,307,63,6,5,19,5,1,8,4,2,7,0,0,40,3,0,1,0,0,0,0,0,0,0,0,0,,,,0,471,8,479,744
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,828,2,199,151,15,5,20,1,7,24,7,1,24,2,5,80,6,0,0,0,0,0,0,0,1,0,0,0,,,,1,548,14,563,966
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,832,4,480,589,31,26,70,8,20,36,20,8,75,4,7,226,25,0,0,0,0,0,0,0,0,0,0,0,,,,0,1625,42,1667,2944
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,833,2,336,186,20,19,33,1,9,28,16,7,62,2,4,134,9,0,0,0,0,0,0,0,0,0,0,0,,,,1,866,20,887,1472
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,834,5,351,496,18,31,66,3,8,48,13,4,139,0,10,181,45,0,1,0,0,0,0,1,0,0,0,0,,,,2,1415,37,1454,3440
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,835,2,132,260,3,7,22,1,1,8,3,1,27,2,4,72,5,0,0,0,1,0,0,1,0,0,0,0,,,,0,550,26,576,1108
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,836,3,262,367,13,14,56,2,5,25,6,1,45,4,3,128,5,1,0,0,0,0,0,0,0,0,0,0,,,,0,937,28,965,1794
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,837,2,160,224,8,8,14,0,6,8,5,0,12,1,2,90,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,544,13,557,1034
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,838,2,192,225,8,8,22,3,5,8,2,0,19,3,0,61,9,0,0,0,0,0,0,0,0,0,0,0,,,,2,565,10,577,1125
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,839,1,173,141,9,11,11,0,5,13,5,1,9,2,1,64,6,3,0,0,0,0,0,0,0,0,0,0,,,,0,454,11,465,777
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,840,1,120,184,8,5,30,0,13,10,4,0,11,1,1,48,6,0,0,0,0,0,0,0,1,0,0,0,,,,3,442,24,469,770
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,841,1,135,103,10,8,12,3,12,8,10,1,14,0,5,46,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,371,11,382,639
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,842,1,149,69,5,8,5,0,5,13,5,1,10,1,1,53,8,2,0,0,0,0,0,0,0,0,0,0,,,,0,335,7,342,601
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,843,1,166,96,7,10,6,1,9,14,6,1,15,0,7,75,7,0,0,0,0,0,0,0,0,0,0,0,,,,0,420,15,435,691
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,860,1,140,157,6,2,18,2,3,9,3,1,15,3,6,88,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,459,10,469,783
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,861,1,193,93,6,10,18,2,1,4,4,1,11,0,1,70,5,0,0,0,0,0,2,0,0,0,0,0,,,,0,421,14,435,762
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,862,2,207,159,9,6,14,0,21,18,5,2,21,1,9,80,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,555,13,568,960
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,863,2,147,220,13,22,28,2,8,22,5,4,50,4,4,86,8,0,0,0,0,0,0,0,1,0,0,0,,,,2,624,27,653,1140
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,864,2,154,228,10,40,26,1,2,7,6,1,62,0,0,76,12,0,0,0,0,0,0,0,0,0,0,0,,,,0,625,22,647,1095
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,865,2,242,227,8,18,48,3,3,9,7,3,34,0,5,77,12,1,0,0,0,0,1,0,0,0,0,0,,,,0,698,22,720,1154
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,866,2,348,181,9,9,67,3,6,14,14,0,28,3,6,110,12,0,0,0,0,0,0,0,0,0,0,0,,,,1,810,16,827,1207
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,867,3,294,263,15,17,39,4,7,30,9,2,107,1,4,127,13,0,2,2,0,0,0,0,2,0,0,0,,,,0,938,17,955,1637
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,870,2,197,179,14,16,20,1,10,13,7,0,34,0,1,69,10,0,0,0,0,0,0,0,0,0,0,0,,,,0,571,10,581,1006
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,871,2,341,138,11,6,32,4,12,14,5,2,19,1,5,92,8,0,0,0,0,0,0,0,0,0,0,0,,,,0,690,20,710,1088
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,872,2,396,169,16,11,45,3,11,24,11,1,36,1,4,118,15,1,0,0,0,0,0,0,0,0,0,0,,,,0,862,26,888,1379
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,873,2,195,185,13,10,33,2,7,13,3,1,29,1,3,68,16,0,0,0,0,0,0,1,0,0,0,0,,,,0,580,15,595,1101
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,874,1,134,98,5,3,14,3,4,8,4,0,17,0,1,57,7,0,1,0,0,0,1,0,0,0,0,0,,,,2,357,8,367,589
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,875,1,159,89,6,6,18,1,7,3,6,0,14,3,6,63,11,1,0,0,0,0,0,0,0,0,0,0,,,,0,393,9,402,721
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,876,2,161,173,10,4,20,3,11,13,6,3,80,2,2,74,8,0,0,0,0,0,0,0,0,0,0,0,,,,0,570,20,590,1036
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,896,2,148,174,10,19,34,2,3,16,6,3,46,0,1,78,7,1,1,0,0,0,0,0,0,0,0,0,,,,0,549,9,558,964
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,897,2,242,219,17,7,21,4,10,18,3,0,22,1,2,102,15,1,0,1,0,0,1,1,1,0,0,0,,,,1,688,25,714,1234
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,898,2,251,130,11,10,21,3,4,17,3,1,16,1,4,72,26,0,0,0,0,0,0,0,0,0,0,0,,,,0,570,15,585,919
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,899,2,229,162,8,7,29,1,5,11,6,1,9,0,2,69,10,0,0,0,0,0,1,0,0,0,0,0,,,,0,550,10,560,921
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,900,1,128,86,7,3,9,0,0,6,0,0,12,2,1,34,10,2,0,0,0,0,0,0,0,0,0,0,,,,0,300,9,309,485
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,901,1,141,80,6,11,29,0,1,18,3,1,10,2,2,55,5,0,1,0,0,0,0,0,0,0,0,0,,,,3,365,6,374,567
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,902,2,293,296,18,12,31,2,5,25,8,0,34,2,2,116,13,1,1,0,0,0,0,0,0,0,0,0,,,,0,859,17,876,1342
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,903,2,155,354,5,18,29,4,8,12,5,0,44,3,3,71,11,0,0,0,0,0,0,0,0,0,0,0,,,,0,722,30,752,1435
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,904,3,246,346,19,18,50,5,6,22,12,2,55,9,2,156,14,1,0,0,0,0,0,0,1,0,0,0,,,,0,964,40,1004,1979
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,905,9,864,1249,63,79,139,13,30,77,31,8,193,9,20,451,45,2,0,0,0,0,2,0,0,0,0,0,,,,2,3275,93,3370,6406
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,906,3,276,513,23,26,37,3,7,34,8,2,60,14,10,167,15,1,0,0,1,0,0,0,0,0,0,0,,,,0,1197,32,1229,2202
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,907,19,1054,3425,87,76,191,7,28,74,40,9,426,29,71,768,103,5,1,0,0,0,1,0,4,0,0,0,,,,3,6399,206,6608,14741
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,908,4,257,456,22,17,49,2,9,56,9,5,156,3,20,137,21,1,0,0,0,0,1,0,2,0,0,0,,,,0,1223,41,1264,2560
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,909,3,242,464,16,18,48,5,7,25,7,4,88,3,48,155,37,0,0,0,0,0,0,0,0,0,0,0,,,,3,1167,52,1222,2324
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,910,2,151,194,9,9,25,0,7,12,3,0,21,1,2,59,9,0,0,0,0,0,0,0,0,0,0,0,,,,0,502,16,518,1013
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,911,2,183,265,8,14,26,3,1,10,3,0,26,1,3,76,4,1,0,0,0,0,0,0,1,0,0,0,,,,0,625,25,650,1089
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,912,2,266,208,13,5,28,4,8,15,3,0,30,3,6,87,8,1,0,0,1,0,0,0,0,0,0,0,,,,0,686,16,702,1132
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,913,2,290,177,10,12,27,1,5,30,5,3,14,1,3,90,11,0,0,0,0,0,0,0,0,0,0,0,,,,0,679,16,695,1124
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,914,2,223,218,19,8,36,5,8,15,10,2,15,2,5,86,15,4,0,2,0,0,1,0,0,0,0,0,,,,0,674,25,699,1129
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,915,2,167,189,16,12,21,3,4,13,8,1,26,2,2,62,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,532,32,564,1016
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,934,2,155,310,8,6,14,2,4,6,7,1,6,2,2,67,5,0,0,0,0,0,1,0,0,0,0,0,,,,0,596,16,612,1020
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,935,2,116,253,6,6,14,0,4,5,3,1,27,4,2,67,7,0,0,0,0,0,0,0,0,0,0,0,,,,0,515,26,541,1051
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,936,3,294,461,18,13,39,5,5,22,10,2,52,5,6,157,14,2,0,0,0,0,0,0,0,0,0,0,,,,0,1105,40,1145,2007
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,937,2,249,323,15,9,55,0,7,26,7,1,32,3,5,73,9,0,0,0,0,0,1,0,0,0,0,0,,,,1,815,19,835,1397
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,938,3,229,593,21,13,44,1,3,13,12,2,44,0,4,93,15,0,1,0,0,0,1,0,1,0,0,0,,,,1,1090,30,1121,1725
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,939,2,168,226,10,8,18,2,10,14,4,2,18,1,3,78,11,0,0,0,0,0,1,0,0,0,0,0,,,,0,574,13,587,933
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,940,2,127,335,17,3,15,1,3,7,3,0,24,0,1,73,8,1,0,0,0,0,0,0,1,0,0,0,,,,0,619,15,634,958
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,941,2,225,313,14,5,22,1,1,19,3,2,45,0,2,84,9,1,1,0,0,0,0,0,0,0,0,0,,,,0,747,18,765,1212
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,942,2,173,390,9,10,26,4,3,6,4,0,43,2,6,81,9,1,0,0,0,0,0,0,0,0,0,0,,,,1,767,14,782,1219
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,943,12,944,1510,69,76,189,13,32,77,51,6,530,22,41,657,67,0,0,0,0,0,0,0,1,0,0,0,,,,3,4285,131,4419,9237
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,944,2,97,221,2,5,20,0,2,2,4,0,75,2,2,31,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,467,9,476,999
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,945,2,81,329,4,11,13,2,0,7,3,2,65,1,1,59,15,0,0,0,0,0,0,0,1,0,0,0,,,,0,594,27,621,1130
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,946,6,287,1247,21,29,53,1,9,30,17,6,175,4,66,153,12,0,0,0,0,0,0,0,1,0,0,0,,,,0,2111,68,2179,4615
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,947,2,138,192,12,10,12,1,9,15,4,2,24,2,1,100,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,526,20,546,921
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,948,2,134,176,11,12,24,3,11,12,6,1,23,0,4,87,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,507,17,524,981
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,949,7,607,1034,46,65,129,1,14,62,25,6,181,10,12,422,33,1,0,0,0,0,0,0,0,0,0,0,,,,1,2648,113,2762,5458
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,950,7,513,1121,41,38,80,3,12,45,22,1,150,4,20,282,35,1,1,0,0,0,0,1,1,0,0,0,,,,2,2371,71,2444,4813
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,951,2,124,320,5,10,20,0,4,10,6,2,62,1,9,63,10,0,0,0,0,0,2,0,0,0,0,0,,,,0,648,22,670,1255
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,952,6,574,893,50,43,102,7,18,70,36,3,140,2,20,295,35,1,0,0,0,0,0,0,0,0,0,0,,,,0,2289,66,2355,4133
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,953,2,184,335,17,12,20,2,6,16,3,1,26,5,6,75,17,0,0,0,0,0,0,0,2,0,0,0,,,,0,727,19,746,1240
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,954,2,217,347,18,11,29,1,5,8,5,1,18,2,3,80,17,1,0,0,0,0,0,0,1,0,0,0,,,,0,764,18,782,1252
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,955,2,163,302,9,8,29,1,4,5,4,0,31,1,4,84,16,0,0,0,0,0,1,0,0,0,0,0,,,,0,662,25,687,1082
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,956,2,186,322,25,10,18,2,3,15,1,0,21,1,6,104,14,0,0,0,0,0,1,0,0,0,0,0,,,,0,729,18,747,1278
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,957,2,270,247,20,6,17,4,8,35,6,0,52,1,5,87,10,0,0,0,0,0,1,0,0,1,0,1,,,,1,771,22,794,1238
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,958,2,228,274,10,14,18,1,7,23,6,2,18,8,1,103,8,1,0,0,0,0,1,0,1,0,0,0,,,,0,724,26,750,1092
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,959,2,132,325,10,7,20,1,2,16,3,1,13,0,7,69,11,0,0,0,0,0,0,0,0,0,0,0,,,,0,617,30,647,1129
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,960,2,114,280,7,9,23,0,1,12,4,1,11,0,2,65,18,0,0,0,0,0,0,0,0,0,0,0,,,,1,547,15,563,930
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,978,2,222,353,18,5,36,2,3,24,5,0,37,3,6,78,14,0,0,0,0,0,0,0,0,0,0,0,,,,0,806,23,829,1381
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,979,4,242,694,24,24,57,2,8,21,5,2,129,7,15,168,23,0,0,0,0,0,0,0,0,0,0,0,,,,0,1421,57,1478,2664
