CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1027,C01,125,87,6,4,2,14,31,27,11,,0,307,10,317,548,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1027C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1028,B,95,58,7,10,1,10,10,32,11,,0,234,6,240,438,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1028B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1028,C01,85,51,6,3,1,14,6,32,9,,0,207,8,215,438,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1028C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1029,B,107,106,7,19,2,13,19,27,10,,0,310,16,326,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1029B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1029,C01,129,98,2,11,3,11,16,19,13,,0,302,6,308,572,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1029C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1030,B,98,70,10,17,4,19,6,17,3,,2,244,8,254,495,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1030B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1030,C01,113,85,7,13,1,11,9,16,7,,0,262,8,270,495,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1030C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1031,B,96,84,0,10,2,11,7,19,6,,0,235,9,244,493,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1031B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1031,C01,86,86,10,10,1,13,11,18,9,,0,244,15,259,493,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1031C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1032,B,144,121,4,13,6,16,13,18,9,,0,344,12,356,700,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1032B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1033,B,76,88,6,15,2,18,20,27,7,,0,259,6,265,478,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1033B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1033,C01,93,72,3,7,1,27,22,32,20,,0,277,8,285,478,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1033C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1034,B,94,78,5,6,3,13,15,19,6,,0,239,9,248,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1034B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1034,C01,84,79,4,15,1,12,16,11,4,,0,226,0,235,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1034C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1035,B,112,86,5,4,7,14,14,19,7,,0,268,10,278,512,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1035B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1035,C01,101,72,3,9,2,13,8,23,12,,0,243,11,254,511,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1035C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1941,B,111,50,3,4,3,30,13,29,7,,0,250,5,255,498,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1941B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1941,C01,104,54,5,9,1,16,8,25,17,,1,239,10,250,497,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1941C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1942,B,104,43,3,11,3,21,10,29,9,,0,233,3,236,635,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1942B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1942,C01,107,36,5,21,1,21,9,30,14,,0,244,4,248,635,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1942C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1943,B,100,46,4,14,5,17,8,27,0,,0,221,10,238,574,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1943B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1944,B,136,78,8,11,4,15,12,32,11,,3,307,4,314,633,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1944B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1945,B,93,69,6,6,3,23,12,30,18,,0,260,9,261,499,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1945B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1946,B,96,64,5,8,3,20,3,31,20,,0,250,9,259,486,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1946B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1947,B,151,55,5,15,4,32,29,44,18,,1,353,8,362,609,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1947B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1948,B,140,67,6,17,6,16,12,27,21,,0,312,8,320,678,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1948B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1949,B,95,82,2,3,2,12,6,31,15,,2,248,7,287,617,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1949B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1950,B,94,45,7,13,2,17,5,26,13,,2,222,4,228,460,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1950B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1951,B,117,55,8,9,5,21,6,23,5,,2,249,1,252,510,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1951B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1952,B,163,84,6,6,2,19,10,22,6,,0,318,11,329,646,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1952B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1953,B,148,41,7,17,3,30,13,46,24,,0,329,7,336,595,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1953B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1954,B,135,34,8,9,6,13,11,27,18,,0,261,5,266,495,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1954B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1954,C01,169,47,6,11,3,17,12,23,15,,0,303,8,311,494,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1954C1.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1955,B,73,52,7,10,2,14,5,29,7,,0,199,6,205,407,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1955B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1956,B,72,50,3,7,0,14,5,23,7,,0,181,10,191,373,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1956B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1957,B,108,90,7,7,2,22,5,37,11,,1,289,3,293,591,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1957B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1958,B,74,74,2,11,3,10,10,16,14,,0,214,5,219,467,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1958B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1959,B,199,43,4,8,1,22,15,35,25,,1,352,12,365,659,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1959B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1960,B,77,46,4,13,0,9,6,16,11,,0,182,2,184,414,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1960B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1961,B,95,60,4,6,0,10,2,33,11,,1,221,14,236,491,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1961B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1962,B,65,51,4,7,3,15,14,33,10,,0,202,1,203,359,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1962B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1963,B,157,34,10,14,2,29,21,41,20,,2,328,13,343,550,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1963B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1964,B,84,46,1,5,1,8,1,14,4,,1,164,4,169,330,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1964B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1965,B,88,65,3,6,2,18,8,16,9,,0,215,2,217,474,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1965B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1966,B,84,49,7,9,1,9,7,17,2,,0,185,3,188,449,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1966B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1967,B,103,83,4,10,2,13,9,12,6,,0,242,5,247,493,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1967B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1968,B,175,48,3,9,6,25,14,28,15,,0,323,4,327,627,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1968B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1969,B,159,53,4,16,1,23,12,27,27,,1,322,9,332,672,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1969B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1970,B,102,64,6,13,2,9,6,24,13,,2,239,13,254,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1970B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1971,B,70,42,4,6,1,10,7,24,5,,0,169,0,174,353,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1971B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1972,B,83,46,7,2,2,12,2,21,12,,0,187,6,193,415,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1972B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1973,B,73,65,2,2,4,9,3,21,8,,0,187,4,192,443,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1973B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1974,B,83,33,8,9,2,8,11,18,16,,0,188,4,192,386,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1974B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1975,B,64,63,3,3,3,8,6,10,3,,0,163,3,166,311,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1975B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1976,B,187,65,6,7,2,35,10,35,23,,1,370,9,380,635,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1976B.pdf
2,28,TAMAULIPAS,04,REYNOSA,32,REYNOSA,1977,B,96,77,4,7,1,3,8,13,14,,0,223,8,231,470,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 04/D_1977B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1021,B,134,92,7,15,4,10,10,28,18,,1,318,5,324,707,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1021B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1021,C01,116,95,8,10,1,23,4,35,15,,0,307,10,317,707,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1021C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1021,SMR01,73,25,11,7,2,18,2,27,7,,0,172,3,175,,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1021S1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1021,SRP01,262,112,11,13,4,48,32,58,22,,4,562,13,579,,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1021S1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1024,B,174,78,4,6,7,27,9,29,12,,0,346,9,328,567,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1024B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1024,C01,109,87,8,4,4,26,10,29,13,,1,290,7,298,567,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1024C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1024,C02,120,67,8,11,2,14,7,29,8,,0,266,8,274,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1024C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1025,B,148,91,11,6,8,25,7,35,14,,0,345,13,358,674,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1025B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1025,C01,157,79,9,15,6,15,12,14,9,,2,316,14,345,674,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1025C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1026,B,90,86,9,7,1,18,9,21,11,,0,252,5,257,574,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1026B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1026,C01,103,92,7,7,2,15,10,21,11,,0,268,6,274,573,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1026C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1026,C02,98,99,18,9,2,15,13,14,8,,0,276,7,283,573,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1026C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1044,B,138,104,11,9,9,12,22,41,16,,0,362,10,372,609,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1044B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1044,C01,118,106,12,7,6,12,8,35,11,,0,315,8,323,608,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1044C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1045,B,106,93,4,2,3,12,9,12,9,,2,250,6,258,511,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1045B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1045,C01,111,96,5,9,4,15,12,27,14,,0,293,4,297,511,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1045C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1046,B,81,77,5,8,4,12,6,26,3,,3,222,6,231,468,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1046B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1046,C01,92,79,7,7,3,12,6,30,6,,0,242,10,257,468,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1046C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1047,B,106,78,8,5,3,7,9,13,6,,1,235,5,241,470,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1047B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1047,C01,97,92,7,8,4,10,4,11,1,,1,234,7,241,470,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1047C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1048,B,75,73,11,11,3,9,9,20,3,,0,214,10,224,435,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1048B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1048,C01,79,63,1,6,0,12,5,16,5,,2,187,5,194,434,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1048C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1049,B,120,72,7,5,1,8,7,34,8,,0,262,18,280,492,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1049B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1049,C01,96,80,12,10,3,18,14,29,12,,0,274,5,279,492,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1049C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1050,B,130,74,4,9,3,15,14,34,12,,0,295,5,304,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1050B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1050,C01,142,86,6,4,5,11,23,28,7,,0,312,12,324,592,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1050C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1051,B,78,86,7,6,0,4,8,13,3,,0,205,8,213,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1051B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1051,C01,86,105,5,5,2,10,3,11,6,,0,233,8,241,516,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1051C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1052,B,122,91,11,7,0,5,10,25,8,,0,279,8,287,603,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1052B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1052,C01,105,109,7,9,2,13,7,18,11,,0,281,17,298,602,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1052C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1053,B,132,68,11,1,2,16,14,18,9,,0,271,6,277,529,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1053B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1053,C01,116,67,6,5,2,14,10,12,12,,0,244,12,256,528,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1053C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1054,B,86,76,2,5,1,10,14,19,8,,1,221,2,224,430,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1054B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1054,C01,88,66,2,3,5,14,10,20,1,,0,209,10,219,430,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1054C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1055,B,121,66,7,6,6,28,0,31,14,,1,279,11,291,539,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1055B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1055,C01,124,75,7,8,1,18,21,49,11,,0,314,7,323,538,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1055C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,B,141,81,5,12,4,16,9,36,16,,0,320,11,328,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1056B.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C01,121,86,10,12,6,17,18,24,17,,0,311,8,319,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1056C1.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C02,143,87,11,7,0,18,13,25,15,,0,319,10,329,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1056C2.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C03,150,83,5,6,2,28,19,37,11,,0,341,12,353,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1056C3.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1056,C04,167,76,14,10,3,30,11,18,15,,0,344,6,350,636,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1056C4.pdf
2,28,TAMAULIPAS,05,REYNOSA,32,REYNOSA,1057,B,215,65,10,8,1,26,13,50,13,,2,401,8,411,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 05/D_1057B.pdf
