CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,C_COMUN_ PRI_PVEM,C_COMUN_MC_PAS,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2671,1,43,50,5,9,6,3,5,49,21,7,0,2,0,0,,0,,,,,,,,,,,,,,,,7,5,,,0,212,12,224,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2673,6,404,400,16,28,40,19,37,204,140,27,1,3,0,0,,0,,,,,,,,,,,,,,,,120,28,,,4,1467,47,1518,3962
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2674,2,92,109,14,14,6,1,8,79,21,9,0,5,0,0,,1,,,,,,,,,,,,,,,,14,4,,,0,377,18,395,1105
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2675,2,95,84,7,16,9,4,9,48,30,4,0,1,0,1,,0,,,,,,,,,,,,,,,,3,7,,,0,318,15,333,886
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2676,3,192,183,11,9,21,3,16,86,55,14,1,1,0,0,,0,,,,,,,,,,,,,,,,54,16,,,0,662,24,686,1399
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2677,2,119,134,4,0,11,5,4,9,27,6,1,0,0,0,,0,,,,,,,,,,,,,,,,78,7,,,0,405,12,417,840
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2678,2,170,288,3,2,7,0,6,16,14,3,2,2,0,0,,1,,,,,,,,,,,,,,,,147,9,,,1,670,17,688,1328
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2679,1,82,90,1,1,2,3,0,11,22,1,0,1,0,0,,0,,,,,,,,,,,,,,,,54,5,,,0,273,11,284,554
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2680,1,60,61,2,1,3,2,4,9,18,1,0,1,0,0,,1,,,,,,,,,,,,,,,,21,3,,,0,187,4,191,424
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2681,1,69,55,1,2,3,7,2,10,13,2,0,0,1,0,,0,,,,,,,,,,,,,,,,26,3,,,0,194,10,204,386
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2682,1,91,78,1,1,2,0,3,12,16,7,1,1,0,0,,0,,,,,,,,,,,,,,,,42,3,,,0,258,17,275,524
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2683,2,153,172,2,6,3,7,2,36,49,8,1,1,0,0,,0,,,,,,,,,,,,,,,,46,42,,,4,528,14,546,1048
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2684,3,264,226,5,4,7,8,12,67,58,15,1,0,0,0,,0,,,,,,,,,,,,,,,,145,17,,,0,829,25,854,1600
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2685,4,288,288,23,19,25,17,22,125,124,17,4,4,0,0,,2,,,,,,,,,,,,,,,,185,27,,,2,1170,46,1218,2331
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2686,2,102,116,9,16,8,6,8,64,23,4,1,3,0,0,,2,,,,,,,,,,,,,,,,15,5,,,0,382,28,410,1005
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2687,2,78,109,3,12,12,2,10,79,28,4,1,2,0,0,,0,,,,,,,,,,,,,,,,22,6,,,0,368,20,388,1018
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2688,2,128,137,9,17,12,6,5,76,35,5,1,5,0,0,,0,,,,,,,,,,,,,,,,16,5,,,0,457,18,475,1219
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2689,2,100,83,14,18,10,7,5,80,26,9,0,0,0,0,,0,,,,,,,,,,,,,,,,7,2,,,0,361,14,375,949
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2690,2,209,142,14,15,13,5,8,84,72,9,0,1,0,0,,0,,,,,,,,,,,,,,,,67,9,,,0,648,30,678,1479
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2691,15,1142,1115,91,76,86,85,107,704,455,60,2,6,0,0,,3,,,,,,,,,,,,,,,,427,96,,,2,4455,140,4597,9815
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2704,1,92,65,8,7,4,6,7,50,27,1,1,5,0,0,,0,,,,,,,,,,,,,,,,8,3,,,0,284,14,298,667
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2705,1,38,81,2,6,0,0,0,25,8,2,0,0,0,0,,0,,,,,,,,,,,,,,,,9,3,,,2,174,10,186,484
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2706,1,70,56,0,7,6,4,4,31,20,3,1,1,0,0,,0,,,,,,,,,,,,,,,,12,7,,,0,222,5,227,553
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2711,1,98,76,5,5,3,6,3,25,46,3,0,0,0,0,,0,,,,,,,,,,,,,,,,23,9,,,0,302,13,315,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2712,1,67,67,12,8,3,6,9,54,49,13,3,1,1,0,,0,,,,,,,,,,,,,,,,29,13,,,0,335,20,355,682
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2744,3,142,184,100,26,13,9,9,111,88,8,0,3,0,0,,0,,,,,,,,,,,,,,,,26,12,,,1,731,30,762,1895
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2745,2,92,113,12,20,4,5,5,64,29,2,0,3,0,0,,1,,,,,,,,,,,,,,,,15,2,,,0,367,11,378,972
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2746,2,158,159,25,30,22,10,11,103,44,6,3,2,1,0,,0,,,,,,,,,,,,,,,,21,9,,,1,604,24,629,1370
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2747,1,22,36,4,3,8,1,0,30,5,2,1,2,0,0,,0,,,,,,,,,,,,,,,,7,3,,,0,124,4,128,280
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2748,1,27,43,4,6,8,2,2,14,6,2,0,1,0,0,,0,,,,,,,,,,,,,,,,8,4,,,0,127,1,128,235
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2749,1,46,61,2,6,10,3,5,44,25,2,1,0,0,0,,0,,,,,,,,,,,,,,,,4,3,,,0,212,7,219,581
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2750,1,16,56,4,4,7,3,2,19,3,4,0,0,0,0,,1,,,,,,,,,,,,,,,,0,2,,,0,121,1,122,280
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2801,1,47,71,13,13,3,2,2,26,24,2,0,0,0,0,,0,,,,,,,,,,,,,,,,4,1,,,0,208,8,216,608
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2802,1,37,39,3,11,4,0,3,22,12,6,2,1,0,0,,0,,,,,,,,,,,,,,,,5,3,,,0,148,4,152,395
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2803,1,20,33,3,8,2,4,1,22,5,2,0,1,0,0,,0,,,,,,,,,,,,,,,,3,4,,,0,108,6,114,319
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2804,6,310,419,43,51,39,31,33,284,119,40,6,4,0,1,,3,,,,,,,,,,,,,,,,85,20,,,1,1488,52,1541,4095
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2987,2,188,91,2,6,8,0,5,43,17,1,0,0,0,0,,1,,,,,,,,,,,,,,,,4,4,,,0,370,4,374,911
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2988,9,559,519,29,54,45,29,38,289,188,40,2,5,0,0,,4,,,,,,,,,,,,,,,,174,90,,,4,2065,72,2141,5702
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3790,2,40,70,5,14,5,3,4,77,12,2,0,1,1,0,,1,,,,,,,,,,,,,,,,4,3,,,0,242,6,248,915
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3791,2,79,119,10,26,9,13,5,88,23,2,0,3,0,0,,0,,,,,,,,,,,,,,,,10,5,,,0,392,12,404,1044
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3792,2,66,104,1,15,9,3,2,63,11,3,0,0,2,0,,0,,,,,,,,,,,,,,,,6,1,,,0,286,8,294,970
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3793,2,116,93,9,18,13,4,4,59,10,2,1,1,0,0,,0,,,,,,,,,,,,,,,,2,3,,,0,335,18,353,1101
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3794,1,49,74,5,7,7,4,2,36,20,7,0,1,0,0,,2,,,,,,,,,,,,,,,,6,4,,,0,224,5,229,600
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3795,2,68,87,10,12,10,1,4,53,8,4,1,1,0,2,,1,,,,,,,,,,,,,,,,4,4,,,1,270,11,282,923
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3796,1,51,75,6,6,6,4,1,50,25,3,1,1,0,0,,0,,,,,,,,,,,,,,,,5,1,,,0,235,5,240,701
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3797,1,43,40,7,11,10,1,4,36,9,7,1,1,0,0,,0,,,,,,,,,,,,,,,,9,5,,,0,184,7,191,714
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3798,1,43,57,4,3,5,1,5,27,10,3,0,2,0,0,,0,,,,,,,,,,,,,,,,4,2,,,1,166,15,182,420
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3799,2,94,79,4,6,9,5,3,65,21,1,2,0,0,1,,1,,,,,,,,,,,,,,,,10,6,,,0,307,16,323,909
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3800,1,48,63,2,1,7,2,3,42,25,1,0,2,0,0,,0,,,,,,,,,,,,,,,,10,2,,,0,208,7,215,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3801,2,83,65,6,8,10,9,3,45,26,3,0,0,0,0,,0,,,,,,,,,,,,,,,,19,13,,,0,290,8,298,826
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3802,1,69,67,8,5,6,4,11,34,19,4,0,1,0,0,,0,,,,,,,,,,,,,,,,6,2,,,0,236,6,242,653
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3803,1,65,74,6,2,3,0,6,32,31,4,0,0,0,0,,0,,,,,,,,,,,,,,,,10,2,,,0,235,10,245,655
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3804,2,66,84,8,10,3,4,12,57,38,6,0,2,1,0,,1,,,,,,,,,,,,,,,,20,7,,,0,319,5,324,860
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3805,1,33,61,2,8,6,1,2,41,10,1,0,4,0,0,,0,,,,,,,,,,,,,,,,5,4,,,0,178,4,182,558
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3806,1,46,50,25,7,3,28,3,90,17,0,0,0,0,0,,0,,,,,,,,,,,,,,,,5,3,,,0,277,11,288,713
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3807,1,48,35,1,5,6,14,5,56,13,3,0,0,0,0,,0,,,,,,,,,,,,,,,,10,4,,,0,200,5,205,491
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3808,1,40,48,6,11,7,8,5,65,28,7,0,0,0,0,,0,,,,,,,,,,,,,,,,10,4,,,0,239,12,251,622
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3811,1,64,119,11,2,2,5,6,62,25,6,0,0,0,0,,0,,,,,,,,,,,,,,,,29,1,,,0,332,11,343,705
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3813,2,80,101,6,7,6,5,5,78,40,3,0,0,0,0,,0,,,,,,,,,,,,,,,,27,5,,,0,363,13,376,768
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3816,2,88,84,9,14,12,9,5,55,26,7,0,0,0,0,,0,,,,,,,,,,,,,,,,6,8,,,3,323,9,335,1034
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3817,2,93,86,20,8,9,10,6,51,25,8,0,2,0,0,,0,,,,,,,,,,,,,,,,14,3,,,0,335,13,348,1005
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3818,2,61,65,3,18,6,10,4,42,30,4,0,0,0,0,,0,,,,,,,,,,,,,,,,2,2,,,0,247,4,251,841
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3819,1,77,59,4,8,2,6,3,43,21,20,1,0,0,1,,0,,,,,,,,,,,,,,,,7,4,,,0,256,7,263,701
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3820,2,93,77,7,13,7,7,7,51,22,7,1,0,0,0,,2,,,,,,,,,,,,,,,,13,4,,,0,311,4,315,946
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3822,1,42,36,2,4,6,9,3,32,10,4,0,1,0,0,,0,,,,,,,,,,,,,,,,10,2,,,0,161,7,168,459
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3823,2,90,124,8,14,10,7,10,78,41,10,2,0,0,0,,2,,,,,,,,,,,,,,,,16,4,,,1,416,14,431,1090
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3824,1,38,44,2,7,7,6,5,27,21,1,0,0,0,0,,0,,,,,,,,,,,,,,,,0,5,,,0,163,5,168,550
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3825,1,40,72,5,7,1,1,1,29,15,9,0,1,0,0,,0,,,,,,,,,,,,,,,,7,8,,,0,196,11,207,523
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3827,2,75,99,6,5,6,7,6,55,24,5,0,0,0,0,,0,,,,,,,,,,,,,,,,14,7,,,1,309,11,321,803
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3828,2,87,144,8,16,13,8,8,66,36,5,0,2,0,0,,0,,,,,,,,,,,,,,,,18,6,,,0,417,9,426,1145
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3830,2,76,107,5,14,11,4,11,78,36,3,0,0,0,0,,0,,,,,,,,,,,,,,,,19,9,,,0,373,24,397,1048
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3831,1,59,120,10,10,9,11,5,52,29,0,0,1,0,0,,1,,,,,,,,,,,,,,,,19,7,,,0,333,12,345,738
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2699,1,30,60,1,5,6,4,2,14,34,5,0,0,0,0,,0,,,,,,,,,,,,,,,,,,13,,1,174,3,178,371
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2700,2,94,125,2,11,11,8,9,58,38,2,2,0,1,0,,2,,,,,,,,,,,,,,,,,,41,,1,404,25,430,796
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2701,1,68,73,2,8,3,9,1,31,10,4,0,0,0,0,,0,,,,,,,,,,,,,,,,,,13,,0,222,8,230,540
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2702,1,74,111,4,11,4,4,7,38,23,0,1,1,0,0,,1,,,,,,,,,,,,,,,,,,26,,0,305,22,327,684
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2703,1,70,68,6,9,5,4,1,46,21,4,0,0,0,0,,0,,,,,,,,,,,,,,,,,,17,,0,251,10,261,609
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2707,1,55,75,5,3,1,1,0,27,27,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,12,,0,208,10,218,527
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2708,2,147,163,3,13,11,7,5,36,59,3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,33,,0,480,20,500,1081
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2709,1,25,66,2,5,4,4,6,16,32,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,18,,3,180,5,188,314
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2710,1,63,83,3,3,3,5,12,30,34,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,19,,2,255,16,273,494
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2715,2,84,82,5,17,5,9,9,82,12,1,1,2,0,0,,0,,,,,,,,,,,,,,,,,,19,,4,328,13,345,935
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2716,2,71,70,2,28,5,4,0,64,28,5,1,1,0,0,,0,,,,,,,,,,,,,,,,,,14,,1,293,13,307,751
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2717,4,306,388,26,27,24,13,20,269,110,18,3,3,2,0,,1,,,,,,,,,,,,,,,,,,74,,41,1284,35,1360,1533
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2718,1,45,94,1,11,1,6,4,35,26,5,0,0,0,0,,0,,,,,,,,,,,,,,,,,,23,,0,251,7,258,519
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2719,1,42,81,9,11,5,0,2,30,18,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,13,,1,212,7,220,458
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2720,1,41,73,4,7,4,2,6,27,22,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,12,,0,198,11,209,554
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2721,2,91,79,2,17,4,5,3,68,12,18,1,0,1,0,,9,,,,,,,,,,,,,,,,,,14,,0,324,10,334,797
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2722,2,215,145,4,3,10,4,9,62,52,5,2,0,0,0,,0,,,,,,,,,,,,,,,,,,92,,6,603,18,627,1220
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2723,1,56,55,1,6,6,4,1,26,13,1,0,1,0,0,,1,,,,,,,,,,,,,,,,,,14,,0,185,3,188,460
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2724,1,62,57,2,6,0,1,3,26,12,3,0,3,0,0,,0,,,,,,,,,,,,,,,,,,16,,0,191,11,202,469
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2725,1,92,62,3,10,4,0,3,39,21,0,1,0,0,0,,0,,,,,,,,,,,,,,,,,,26,,0,261,8,269,588
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2726,1,88,61,0,1,5,1,4,25,24,3,1,1,1,0,,0,,,,,,,,,,,,,,,,,,18,,0,233,18,251,272
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2727,1,42,31,3,7,7,1,4,13,17,4,3,0,0,0,,0,,,,,,,,,,,,,,,,,,4,,0,136,8,144,311
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2728,1,19,66,0,10,8,0,1,22,10,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,3,,0,141,4,145,293
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2729,1,45,47,3,3,5,0,0,12,11,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,7,,1,133,4,138,430
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2730,1,49,57,7,8,4,1,1,30,14,4,0,0,0,0,,0,,,,,,,,,,,,,,,,,,7,,0,182,6,188,742
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2731,1,77,76,3,5,3,7,4,50,23,3,1,3,0,0,,0,,,,,,,,,,,,,,,,,,10,,0,265,12,277,599
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2732,1,90,92,1,6,2,0,3,43,26,1,0,4,0,1,,0,,,,,,,,,,,,,,,,,,13,,0,282,5,287,529
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2733,1,64,74,3,4,5,2,3,51,17,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,14,,2,239,11,252,685
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2734,1,113,111,6,8,5,2,5,36,31,5,0,1,0,0,,0,,,,,,,,,,,,,,,,,,30,,3,353,5,361,547
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2735,1,54,59,2,5,4,4,3,20,10,10,1,0,0,0,,0,,,,,,,,,,,,,,,,,,13,,0,185,6,191,609
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2736,1,47,74,2,17,5,4,0,27,23,5,4,3,1,0,,1,,,,,,,,,,,,,,,,,,19,,0,232,10,242,556
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2737,2,126,155,6,43,16,6,10,92,39,13,5,6,0,0,,2,,,,,,,,,,,,,,,,,,40,,4,559,26,589,1474
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2752,1,49,39,2,8,5,4,2,49,10,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,10,,0,180,15,195,473
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2753,1,38,51,3,13,3,3,7,45,14,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,4,,0,183,6,189,506
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2754,1,57,53,2,12,8,2,0,37,17,1,1,3,0,0,,0,,,,,,,,,,,,,,,,,,15,,0,208,0,208,564
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2755,1,62,78,4,13,6,3,10,27,18,2,0,0,0,0,,1,,,,,,,,,,,,,,,,,,12,,0,236,10,246,551
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2756,1,36,36,0,9,1,1,2,19,10,7,1,1,0,0,,0,,,,,,,,,,,,,,,,,,13,,0,136,4,140,251
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2757,1,49,42,2,4,6,3,4,15,12,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,15,,0,152,5,157,272
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2758,1,48,47,0,5,6,1,1,18,14,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,20,,2,161,2,165,280
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2759,1,40,75,4,4,2,1,6,29,23,3,0,0,0,0,,1,,,,,,,,,,,,,,,,,,0,,22,188,11,221,374
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2760,1,56,58,2,6,7,4,5,22,21,3,0,2,1,1,,0,,,,,,,,,,,,,,,,,,26,,1,214,8,223,405
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2761,2,76,96,5,9,8,7,5,79,38,4,0,3,0,0,,1,,,,,,,,,,,,,,,,,,39,,1,370,12,383,759
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2762,2,113,112,7,12,13,3,13,60,45,5,1,2,0,0,,0,,,,,,,,,,,,,,,,,,40,,1,426,17,444,1030
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2763,2,98,100,4,7,13,7,11,77,40,2,1,1,0,0,,0,,,,,,,,,,,,,,,,,,42,,3,403,19,425,862
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2764,1,38,33,0,1,1,2,1,12,11,0,2,0,0,0,,0,,,,,,,,,,,,,,,,,,15,,0,116,3,119,221
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2765,1,90,48,2,8,7,1,3,14,12,5,1,1,0,0,,0,,,,,,,,,,,,,,,,,,17,,1,209,10,220,426
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2766,1,49,42,1,0,2,0,6,25,14,1,1,1,0,0,,0,,,,,,,,,,,,,,,,,,6,,0,148,4,152,308
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2767,1,43,63,1,11,12,1,5,17,12,1,1,2,0,0,,0,,,,,,,,,,,,,,,,,,12,,1,181,2,184,410
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2768,1,43,65,1,4,9,0,0,27,11,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,6,,0,168,13,181,375
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2769,1,69,70,2,10,4,0,2,33,20,7,0,1,0,0,,0,,,,,,,,,,,,,,,,,,12,,4,230,12,246,584
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2770,1,75,109,3,8,0,4,4,43,17,2,0,0,1,0,,0,,,,,,,,,,,,,,,,,,28,,0,294,13,307,708
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2771,1,31,57,5,7,5,3,3,19,10,3,0,1,0,0,,1,,,,,,,,,,,,,,,,,,10,,0,155,3,158,413
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2772,1,49,62,2,4,3,3,4,14,19,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,32,,1,196,7,204,361
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2773,1,54,62,1,2,8,1,3,9,17,4,0,1,0,0,,0,,,,,,,,,,,,,,,,,,20,,0,182,14,196,385
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2774,1,106,96,3,4,2,5,4,35,39,3,0,1,1,0,,0,,,,,,,,,,,,,,,,,,40,,2,339,17,358,639
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2775,1,88,78,0,1,5,1,4,25,24,3,1,1,1,0,,0,,,,,,,,,,,,,,,,,,18,,0,250,18,268,578
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2776,1,78,64,5,4,5,2,8,33,21,1,0,1,0,0,,0,,,,,,,,,,,,,,,,,,25,,0,247,6,253,443
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2777,1,70,64,7,5,3,0,3,22,21,1,1,2,0,0,,0,,,,,,,,,,,,,,,,,,27,,1,226,12,239,490
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2778,1,46,52,4,5,3,3,4,14,14,2,1,0,0,0,,0,,,,,,,,,,,,,,,,,,23,,0,171,12,183,329
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2779,1,74,47,2,1,1,4,0,12,12,2,1,0,0,0,,0,,,,,,,,,,,,,,,,,,17,,0,173,7,180,345
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2780,1,62,67,1,2,2,3,2,21,13,2,0,1,0,0,,0,,,,,,,,,,,,,,,,,,21,,0,197,8,205,421
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2781,1,91,83,6,5,5,2,2,19,25,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,15,,0,254,7,261,535
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2782,1,43,67,1,2,5,1,4,28,15,1,0,4,0,0,,0,,,,,,,,,,,,,,,,,,11,,0,182,7,189,410
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2783,2,103,70,1,18,11,8,5,57,36,0,2,0,0,0,,0,,,,,,,,,,,,,,,,,,34,,1,345,13,359,817
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2784,1,87,96,2,4,8,5,10,47,34,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,53,,0,348,15,363,675
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2785,1,47,69,3,35,1,2,4,28,15,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,,1,,0,206,8,214,425
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2786,1,62,55,0,30,2,7,2,29,34,2,1,0,0,0,,1,,,,,,,,,,,,,,,,,,27,,0,252,12,264,489
